distance_km,avg_speed_kmph,vehicle_type,traffic_level,co2_emission
56.5,14,car,high,10170.0
37.3,8,bike,high,2238.0
88.8,12,car,high,15984.0
81.2,75,car,low,9744.0
52.3,20,bike,medium,2510.4
60.7,28,bike,medium,2913.6
40.4,24,car,medium,5817.6
49.6,77,car,low,5952.0
31.2,25,bike,medium,1497.6
66.5,46,car,low,7980.0
14.4,70,car,low,1728.0
72.0,24,bike,medium,3456.0
81.5,16,car,high,14670.0
55.0,30,bike,medium,2640.0
10.5,26,bike,medium,504.0
85.8,12,bike,high,5148.0
88.9,61,car,low,10668.0
10.4,36,car,medium,1497.6
8.6,26,car,medium,1238.4
93.4,18,car,high,16812.0
69.4,7,bike,high,4164.0
85.2,11,bike,high,5112.0
46.9,33,car,medium,6753.6
84.8,11,car,high,15264.0
75.5,54,car,low,9060.0
99.4,19,car,high,17892.0
7.5,51,car,low,900.0
45.7,36,bike,medium,2193.6
86.2,79,bike,low,3448.0
52.9,25,bike,medium,2539.2
24.4,25,bike,medium,1171.2
46.8,35,car,medium,6739.2
95.2,36,car,medium,13708.8
88.8,26,car,medium,12787.2
67.8,39,bike,medium,3254.4
57.6,20,car,medium,8294.4
60.1,69,bike,low,2404.0
34.2,11,bike,high,2052.0
83.3,19,car,high,14994.0
81.3,38,car,medium,11707.2
69.3,54,car,low,8316.0
24.3,56,bike,low,972.0
12.7,16,car,high,2286.0
8.4,78,car,low,1008.0
67.0,41,car,low,8040.0
72.7,69,car,low,8724.0
54.6,55,car,low,6552.0
62.3,18,bike,high,3738.0
99.6,21,bike,medium,4780.8
7.2,23,bike,medium,345.6
29.3,30,car,medium,4219.2
56.6,70,bike,low,2264.0
74.1,33,car,medium,10670.4
28.6,36,bike,medium,1372.8
20.5,14,bike,high,1230.0
44.6,10,car,high,8028.0
13.3,6,car,high,2394.0
5.2,68,car,low,624.0
11.0,49,bike,low,440.0
31.3,31,bike,medium,1502.4
96.8,8,car,high,17424.0
99.3,7,car,high,17874.0
91.3,31,car,medium,13147.2
15.3,21,bike,medium,734.4
65.3,68,car,low,7836.0
43.2,16,car,high,7776.0
69.0,74,car,low,8280.0
19.7,5,car,high,3546.0
45.6,39,car,medium,6566.4
30.3,43,bike,low,1212.0
74.0,23,bike,medium,3552.0
97.8,27,bike,medium,4694.4
83.8,21,bike,medium,4022.4
13.2,23,bike,medium,633.6
13.8,5,bike,high,828.0
73.9,20,bike,high,4434.0
84.3,10,car,high,15174.0
28.6,62,bike,low,1144.0
80.3,11,car,high,14454.0
93.6,20,car,high,16848.0
21.1,65,car,low,2532.0
88.9,68,bike,low,3556.0
3.1,18,bike,high,186.0
97.3,42,bike,low,3892.0
85.7,52,bike,low,3428.0
30.4,72,bike,low,1216.0
13.7,73,bike,low,548.0
61.4,20,car,high,11052.0
74.1,27,bike,medium,3556.8
89.9,59,bike,low,3596.0
62.1,12,bike,high,3726.0
40.4,62,car,low,4848.0
52.0,11,bike,high,3120.0
70.7,40,bike,low,2828.0
76.6,20,car,medium,11030.4
34.0,20,car,high,6120.0
20.7,79,car,low,2484.0
30.5,73,car,low,3660.0
56.5,65,car,low,6780.0
20.2,9,car,high,3636.0
57.7,17,car,high,10386.0
24.5,48,car,low,2940.0
61.0,60,car,low,7320.0
95.1,8,bike,high,5706.0
22.0,26,car,medium,3168.0
8.5,48,car,low,1020.0
40.6,15,car,high,7308.0
18.9,7,bike,high,1134.0
65.3,29,bike,medium,3134.4
44.8,39,bike,medium,2150.4
15.3,37,car,medium,2203.2
24.6,68,bike,low,984.0
36.2,21,bike,medium,1737.6
71.6,14,car,high,12888.0
50.9,75,bike,low,2036.0
26.3,25,car,medium,3787.2
38.2,58,car,low,4584.0
99.8,63,bike,low,3992.0
18.6,19,bike,high,1116.0
71.5,39,car,medium,10296.0
63.1,54,bike,low,2524.0
76.5,26,car,medium,11016.0
85.9,66,bike,low,3436.0
5.8,21,car,medium,835.2
11.8,40,car,low,1416.0
33.7,20,car,medium,4852.8
41.7,20,bike,medium,2001.6
30.0,69,car,low,3600.0
73.4,38,bike,medium,3523.2
40.5,27,bike,medium,1944.0
28.5,6,bike,high,1710.0
72.7,7,bike,high,4362.0
51.6,20,car,high,9288.0
21.9,9,car,high,3942.0
76.8,51,car,low,9216.0
9.9,11,bike,high,594.0
29.3,20,bike,high,1758.0
21.0,5,bike,high,1260.0
16.1,11,bike,high,966.0
2.0,13,bike,high,120.0
85.7,13,bike,high,5142.0
21.5,22,bike,medium,1032.0
26.2,39,car,medium,3772.8
62.3,34,car,medium,8971.2
53.0,5,car,high,9540.0
18.7,31,car,medium,2692.8
11.8,39,car,medium,1699.2
98.7,33,car,medium,14212.8
89.9,66,car,low,10788.0
21.9,80,car,low,2628.0
32.9,63,car,low,3948.0
65.6,53,car,low,7872.0
79.6,67,car,low,9552.0
41.9,67,bike,low,1676.0
58.9,14,bike,high,3534.0
83.8,25,car,medium,12067.2
83.0,38,bike,medium,3984.0
95.3,56,bike,low,3812.0
81.1,19,car,high,14598.0
59.4,76,bike,low,2376.0
79.0,34,bike,medium,3792.0
71.0,30,car,medium,10224.0
7.7,52,car,low,924.0
52.7,36,bike,medium,2529.6
18.2,26,car,medium,2620.8
83.1,27,car,medium,11966.4
10.5,10,car,high,1890.0
48.3,43,car,low,5796.0
28.5,53,bike,low,1140.0
54.9,12,bike,high,3294.0
83.0,27,car,medium,11952.0
57.5,25,car,medium,8280.0
87.2,25,bike,medium,4185.6
14.2,42,bike,low,568.0
62.2,76,car,low,7464.0
68.3,39,bike,medium,3278.4
12.8,78,car,low,1536.0
62.2,30,bike,medium,2985.6
85.7,75,car,low,10284.0
57.7,11,car,high,10386.0
5.8,5,car,high,1044.0
98.6,45,car,low,11832.0
96.3,18,car,high,17334.0
11.4,60,bike,low,456.0
83.2,20,car,medium,11980.8
41.0,17,bike,high,2460.0
20.0,18,bike,high,1200.0
24.5,25,car,medium,3528.0
48.3,37,bike,medium,2318.4
42.0,37,bike,medium,2016.0
86.8,7,car,high,15624.0
9.2,41,bike,low,368.0
15.8,75,bike,low,632.0
60.4,63,car,low,7248.0
81.2,11,bike,high,4872.0
95.2,46,bike,low,3808.0
30.5,49,bike,low,1220.0
54.3,50,bike,low,2172.0
6.4,57,car,low,768.0
97.2,27,bike,medium,4665.6
33.0,23,car,medium,4752.0
4.0,50,car,low,480.0
30.7,44,bike,low,1228.0
31.4,39,bike,medium,1507.2
36.2,21,car,medium,5212.8
23.7,52,bike,low,948.0
81.9,19,car,high,14742.0
4.7,48,bike,low,188.0
63.8,9,car,high,11484.0
91.5,20,car,medium,13176.0
66.0,10,bike,high,3960.0
64.5,14,bike,high,3870.0
57.0,63,bike,low,2280.0
23.5,39,car,medium,3384.0
88.6,32,bike,medium,4252.8
6.1,65,car,low,732.0
65.9,40,bike,medium,3163.2
42.0,40,bike,low,1680.0
40.2,61,car,low,4824.0
93.1,39,bike,medium,4468.8
76.4,29,car,medium,11001.6
77.4,50,car,low,9288.0
1.6,41,car,low,192.0
8.3,17,car,high,1494.0
77.9,74,car,low,9348.0
50.6,43,bike,low,2024.0
16.6,35,bike,medium,796.8
22.7,17,bike,high,1362.0
69.0,37,bike,medium,3312.0
99.0,31,bike,medium,4752.0
5.0,12,bike,high,300.0
43.5,15,bike,high,2610.0
42.5,35,car,medium,6120.0
81.8,35,bike,medium,3926.4
34.5,5,car,high,6210.0
50.2,65,bike,low,2008.0
5.9,40,bike,medium,283.2
88.4,28,car,medium,12729.6
2.7,76,bike,low,108.0
8.4,9,bike,high,504.0
59.9,18,bike,high,3594.0
70.0,42,bike,low,2800.0
36.0,15,car,high,6480.0
46.0,11,car,high,8280.0
73.9,12,bike,high,4434.0
81.8,56,car,low,9816.0
90.9,36,bike,medium,4363.2
70.0,9,car,high,12600.0
7.4,16,car,high,1332.0
99.3,30,car,medium,14299.2
77.7,17,bike,high,4662.0
87.2,8,bike,high,5232.0
66.9,51,bike,low,2676.0
33.5,12,car,high,6030.0
78.8,5,bike,high,4728.0
61.5,48,car,low,7380.0
24.1,68,car,low,2892.0
17.5,71,car,low,2100.0
71.6,21,car,medium,10310.4
12.9,40,bike,low,516.0
78.3,40,bike,medium,3758.4
39.0,12,car,high,7020.0
55.9,5,bike,high,3354.0
70.6,35,car,medium,10166.4
99.4,45,bike,low,3976.0
79.6,19,bike,high,4776.0
18.3,48,bike,low,732.0
39.1,5,car,high,7038.0
76.5,7,bike,high,4590.0
88.2,68,bike,low,3528.0
33.2,49,car,low,3984.0
11.3,28,bike,medium,542.4
89.0,6,bike,high,5340.0
75.3,21,bike,medium,3614.4
69.2,76,car,low,8304.0
80.7,39,bike,medium,3873.6
69.1,77,car,low,8292.0
82.6,20,bike,medium,3964.8
25.9,53,car,low,3108.0
5.7,23,bike,medium,273.6
44.6,15,bike,high,2676.0
50.3,34,bike,medium,2414.4
13.7,22,bike,medium,657.6
43.3,8,car,high,7794.0
35.0,41,bike,low,1400.0
69.3,64,car,low,8316.0
40.4,5,car,high,7272.0
21.8,67,car,low,2616.0
43.7,14,bike,high,2622.0
77.3,14,car,high,13914.0
70.4,24,bike,medium,3379.2
40.6,22,bike,medium,1948.8
56.2,18,bike,high,3372.0
79.7,65,bike,low,3188.0
91.3,16,bike,high,5478.0
98.2,54,bike,low,3928.0
75.1,37,car,medium,10814.4
74.6,19,car,high,13428.0
25.9,15,car,high,4662.0
92.0,43,car,low,11040.0
78.1,46,bike,low,3124.0
24.2,9,car,high,4356.0
91.7,76,bike,low,3668.0
9.3,43,car,low,1116.0
9.0,8,car,high,1620.0
5.4,9,bike,high,324.0
48.0,19,bike,high,2880.0
14.1,18,car,high,2538.0
38.9,36,bike,medium,1867.2
76.8,11,car,high,13824.0
4.9,20,bike,high,294.0
84.6,63,bike,low,3384.0
75.8,21,bike,medium,3638.4
96.8,10,bike,high,5808.0
83.7,15,car,high,15066.0
4.5,10,bike,high,270.0
72.4,43,bike,low,2896.0
92.5,6,bike,high,5550.0
97.8,14,car,high,17604.0
85.8,13,car,high,15444.0
74.1,78,car,low,8892.0
94.3,49,bike,low,3772.0
34.3,66,bike,low,1372.0
31.8,72,bike,low,1272.0
19.7,50,car,low,2364.0
88.1,64,bike,low,3524.0
26.0,30,bike,medium,1248.0
81.7,60,car,low,9804.0
54.9,7,bike,high,3294.0
89.7,74,bike,low,3588.0
95.4,11,car,high,17172.0
86.2,42,car,low,10344.0
61.2,20,bike,medium,2937.6
37.8,40,car,low,4536.0
21.9,64,bike,low,876.0
94.4,77,bike,low,3776.0
64.4,36,bike,medium,3091.2
96.5,9,bike,high,5790.0
91.8,5,car,high,16524.0
45.5,27,car,medium,6552.0
95.1,48,bike,low,3804.0
24.7,5,car,high,4446.0
50.2,56,car,low,6024.0
14.7,79,car,low,1764.0
24.1,18,car,high,4338.0
5.0,65,car,low,600.0
72.3,20,bike,medium,3470.4
79.1,30,bike,medium,3796.8
46.4,9,bike,high,2784.0
53.1,76,bike,low,2124.0
2.9,79,bike,low,116.0
45.3,29,car,medium,6523.2
88.0,33,car,medium,12672.0
40.0,74,car,low,4800.0
46.4,79,car,low,5568.0
19.1,72,car,low,2292.0
67.5,13,car,high,12150.0
38.8,76,car,low,4656.0
44.6,13,bike,high,2676.0
88.8,33,bike,medium,4262.4
3.1,11,bike,high,186.0
95.4,60,car,low,11448.0
84.6,45,bike,low,3384.0
79.9,44,bike,low,3196.0
75.9,68,bike,low,3036.0
44.6,16,car,high,8028.0
83.0,80,car,low,9960.0
62.0,43,bike,low,2480.0
12.8,38,car,medium,1843.2
11.4,72,car,low,1368.0
29.0,35,car,medium,4176.0
33.4,59,car,low,4008.0
92.5,13,bike,high,5550.0
80.7,11,car,high,14526.0
68.3,53,bike,low,2732.0
8.9,36,bike,medium,427.2
2.0,62,car,low,240.0
61.2,76,bike,low,2448.0
78.0,28,bike,medium,3744.0
59.4,54,bike,low,2376.0
5.7,19,bike,high,342.0
74.3,13,car,high,13374.0
77.8,30,bike,medium,3734.4
96.2,12,car,high,17316.0
8.0,17,bike,high,480.0
29.0,6,bike,high,1740.0
74.3,38,car,medium,10699.2
65.1,7,car,high,11718.0
85.7,61,car,low,10284.0
62.1,10,bike,high,3726.0
71.1,8,bike,high,4266.0
57.3,57,car,low,6876.0
98.3,32,car,medium,14155.2
16.4,29,bike,medium,787.2
3.9,54,bike,low,156.0
56.4,13,bike,high,3384.0
74.4,80,car,low,8928.0
96.6,47,car,low,11592.0
74.2,21,bike,medium,3561.6
27.5,71,bike,low,1100.0
19.8,16,car,high,3564.0
56.2,49,bike,low,2248.0
34.1,17,car,high,6138.0
23.1,12,car,high,4158.0
18.3,8,bike,high,1098.0
99.7,54,bike,low,3988.0
31.7,60,car,low,3804.0
29.7,80,bike,low,1188.0
11.7,54,bike,low,468.0
74.0,40,car,medium,10656.0
25.6,21,bike,medium,1228.8
92.0,46,car,low,11040.0
57.0,40,car,medium,8208.0
98.7,58,bike,low,3948.0
14.7,34,car,medium,2116.8
37.3,57,bike,low,1492.0
42.5,33,car,medium,6120.0
53.5,72,car,low,6420.0
62.7,20,bike,high,3762.0
4.9,5,car,high,882.0
52.2,34,car,medium,7516.8
7.3,32,car,medium,1051.2
48.8,38,bike,medium,2342.4
1.6,11,bike,high,96.0
29.4,31,car,medium,4233.6
20.8,38,car,medium,2995.2
34.3,56,car,low,4116.0
38.4,38,car,medium,5529.6
49.4,13,car,high,8892.0
24.3,34,bike,medium,1166.4
10.9,8,car,high,1962.0
62.3,18,bike,high,3738.0
57.0,35,car,medium,8208.0
65.1,43,bike,low,2604.0
95.0,18,car,high,17100.0
47.7,34,bike,medium,2289.6
19.8,26,car,medium,2851.2
80.0,20,bike,high,4800.0
82.0,18,bike,high,4920.0
19.1,19,car,high,3438.0
60.4,7,car,high,10872.0
71.7,14,car,high,12906.0
81.8,47,bike,low,3272.0
40.6,72,car,low,4872.0
24.9,15,bike,high,1494.0
37.1,19,bike,high,2226.0
17.5,39,bike,medium,840.0
74.3,61,bike,low,2972.0
21.8,9,bike,high,1308.0
74.4,30,car,medium,10713.6
80.3,7,bike,high,4818.0
74.9,76,bike,low,2996.0
10.5,6,bike,high,630.0
50.1,51,bike,low,2004.0
18.6,6,bike,high,1116.0
32.8,8,car,high,5904.0
34.7,27,car,medium,4996.8
98.9,10,bike,high,5934.0
81.9,20,car,high,14742.0
57.5,14,bike,high,3450.0
83.1,34,bike,medium,3988.8
45.1,7,bike,high,2706.0
81.5,53,bike,low,3260.0
59.3,67,bike,low,2372.0
38.7,5,car,high,6966.0
50.1,32,bike,medium,2404.8
94.9,6,bike,high,5694.0
37.9,30,car,medium,5457.6
8.3,39,bike,medium,398.4
45.1,5,bike,high,2706.0
10.6,39,bike,medium,508.8
50.6,16,bike,high,3036.0
93.4,20,bike,medium,4483.2
49.0,26,car,medium,7056.0
82.4,20,bike,medium,3955.2
87.3,66,car,low,10476.0
94.3,75,bike,low,3772.0
29.6,59,bike,low,1184.0
88.0,31,bike,medium,4224.0
16.3,47,car,low,1956.0
56.7,51,car,low,6804.0
92.0,11,bike,high,5520.0
75.9,33,car,medium,10929.6
21.3,29,bike,medium,1022.4
37.6,33,car,medium,5414.4
76.9,71,car,low,9228.0
93.3,34,bike,medium,4478.4
9.9,20,car,high,1782.0
60.6,31,bike,medium,2908.8
73.7,60,bike,low,2948.0
30.4,24,bike,medium,1459.2
3.4,6,car,high,612.0
4.6,17,bike,high,276.0
95.3,23,bike,medium,4574.4
17.5,39,bike,medium,840.0
23.5,50,bike,low,940.0
96.8,15,bike,high,5808.0
5.2,14,car,high,936.0
31.7,52,bike,low,1268.0
60.6,11,bike,high,3636.0
72.2,34,bike,medium,3465.6
62.1,38,car,medium,8942.4
40.6,10,car,high,7308.0
72.2,52,bike,low,2888.0
72.5,6,car,high,13050.0
54.5,13,car,high,9810.0
55.2,48,bike,low,2208.0
57.4,9,car,high,10332.0
18.4,49,bike,low,736.0
27.1,54,bike,low,1084.0
62.8,49,car,low,7536.0
4.3,79,bike,low,172.0
24.5,66,bike,low,980.0
56.9,33,bike,medium,2731.2
95.9,57,car,low,11508.0
85.8,21,bike,medium,4118.4
89.5,20,bike,high,5370.0
20.6,55,bike,low,824.0
87.3,36,bike,medium,4190.4
41.8,14,car,high,7524.0
5.4,26,car,medium,777.6
29.1,36,bike,medium,1396.8
62.7,40,bike,medium,3009.6
80.0,32,car,medium,11520.0
31.8,13,car,high,5724.0
67.1,13,bike,high,4026.0
99.6,56,car,low,11952.0
56.3,79,bike,low,2252.0
22.1,35,bike,medium,1060.8
50.0,5,bike,high,3000.0
60.1,34,bike,medium,2884.8
73.0,41,bike,low,2920.0
58.7,23,car,medium,8452.8
12.3,54,bike,low,492.0
6.6,70,bike,low,264.0
58.7,26,bike,medium,2817.6
52.2,18,car,high,9396.0
92.1,21,car,medium,13262.4
34.5,65,bike,low,1380.0
50.6,6,car,high,9108.0
9.9,63,car,low,1188.0
92.6,46,car,low,11112.0
75.8,21,car,medium,10915.2
95.1,10,bike,high,5706.0
35.8,30,bike,medium,1718.4
51.6,42,bike,low,2064.0
86.9,9,bike,high,5214.0
45.2,22,bike,medium,2169.6
46.0,5,car,high,8280.0
18.7,58,bike,low,748.0
20.5,16,car,high,3690.0
7.6,15,bike,high,456.0
49.4,13,car,high,8892.0
5.5,37,bike,medium,264.0
15.8,65,car,low,1896.0
54.5,37,car,medium,7848.0
87.3,72,car,low,10476.0
24.8,64,car,low,2976.0
92.5,9,bike,high,5550.0
96.5,26,car,medium,13896.0
65.4,37,bike,medium,3139.2
29.9,5,car,high,5382.0
65.0,26,car,medium,9360.0
38.2,6,bike,high,2292.0
23.2,13,bike,high,1392.0
88.9,32,car,medium,12801.6
32.9,15,car,high,5922.0
52.8,34,bike,medium,2534.4
61.6,18,bike,high,3696.0
12.3,20,car,high,2214.0
84.5,69,car,low,10140.0
47.8,68,bike,low,1912.0
63.2,47,bike,low,2528.0
53.5,32,car,medium,7704.0
16.3,20,bike,medium,782.4
75.8,15,car,high,13644.0
43.5,32,bike,medium,2088.0
31.4,11,car,high,5652.0
60.0,39,car,medium,8640.0
80.0,25,bike,medium,3840.0
49.4,16,car,high,8892.0
93.0,17,bike,high,5580.0
81.4,15,bike,high,4884.0
88.5,53,car,low,10620.0
68.2,40,car,medium,9820.8
54.7,78,bike,low,2188.0
15.5,79,car,low,1860.0
97.5,8,car,high,17550.0
5.2,40,bike,medium,249.6
86.3,31,bike,medium,4142.4
47.1,43,car,low,5652.0
88.2,21,bike,medium,4233.6
27.7,50,car,low,3324.0
82.0,37,car,medium,11808.0
99.4,31,car,medium,14313.6
98.2,48,bike,low,3928.0
81.7,15,bike,high,4902.0
17.5,56,bike,low,700.0
27.6,29,bike,medium,1324.8
97.6,20,bike,high,5856.0
34.7,50,car,low,4164.0
98.3,40,car,medium,14155.2
8.9,26,car,medium,1281.6
77.8,21,bike,medium,3734.4
75.1,40,car,medium,10814.4
48.7,52,bike,low,1948.0
54.7,35,bike,medium,2625.6
48.4,46,car,low,5808.0
8.2,71,bike,low,328.0
76.6,20,bike,high,4596.0
35.8,8,car,high,6444.0
5.5,78,bike,low,220.0
64.9,69,car,low,7788.0
40.8,13,bike,high,2448.0
16.6,40,bike,medium,796.8
3.3,16,car,high,594.0
87.8,18,bike,high,5268.0
26.6,53,car,low,3192.0
4.1,21,car,medium,590.4
68.6,13,bike,high,4116.0
28.7,72,car,low,3444.0
86.8,40,bike,medium,4166.4
59.7,25,bike,medium,2865.6
77.7,53,car,low,9324.0
61.8,72,car,low,7416.0
1.7,40,bike,low,68.0
65.1,28,bike,medium,3124.8
64.0,78,bike,low,2560.0
2.3,32,car,medium,331.2
87.6,78,car,low,10512.0
55.8,7,car,high,10044.0
17.8,10,car,high,3204.0
48.8,21,car,medium,7027.2
81.6,20,bike,medium,3916.8
47.0,38,bike,medium,2256.0
5.0,31,bike,medium,240.0
87.5,11,car,high,15750.0
47.0,45,bike,low,1880.0
34.3,64,bike,low,1372.0
54.7,14,bike,high,3282.0
11.6,5,bike,high,696.0
35.1,19,car,high,6318.0
18.3,7,car,high,3294.0
67.6,40,bike,low,2704.0
15.3,14,bike,high,918.0
62.3,13,bike,high,3738.0
39.4,28,bike,medium,1891.2
11.6,50,bike,low,464.0
28.8,64,car,low,3456.0
67.7,72,car,low,8124.0
8.4,52,bike,low,336.0
32.2,6,bike,high,1932.0
93.1,30,bike,medium,4468.8
36.0,69,bike,low,1440.0
88.1,17,bike,high,5286.0
30.2,55,car,low,3624.0
87.3,47,car,low,10476.0
2.8,40,bike,low,112.0
70.8,65,car,low,8496.0
41.1,14,car,high,7398.0
89.7,12,car,high,16146.0
43.8,21,car,medium,6307.2
92.0,61,bike,low,3680.0
88.2,52,bike,low,3528.0
70.1,47,car,low,8412.0
24.6,49,car,low,2952.0
24.0,37,car,medium,3456.0
39.3,14,car,high,7074.0
25.8,40,bike,low,1032.0
38.2,36,car,medium,5500.8
56.8,9,bike,high,3408.0
50.3,32,bike,medium,2414.4
47.2,7,car,high,8496.0
72.9,14,car,high,13122.0
86.4,27,car,medium,12441.6
55.1,27,car,medium,7934.4
79.7,66,bike,low,3188.0
25.8,29,bike,medium,1238.4
54.1,67,car,low,6492.0
39.9,7,car,high,7182.0
43.0,20,car,high,7740.0
58.3,14,bike,high,3498.0
44.1,73,car,low,5292.0
39.9,18,bike,high,2394.0
49.1,36,car,medium,7070.4
27.0,38,car,medium,3888.0
19.5,22,car,medium,2808.0
97.1,22,bike,medium,4660.8
85.5,55,car,low,10260.0
12.5,20,car,medium,1800.0
89.9,76,bike,low,3596.0
62.9,37,bike,medium,3019.2
28.2,24,car,medium,4060.8
78.3,17,bike,high,4698.0
43.1,56,car,low,5172.0
66.9,43,car,low,8028.0
93.4,39,car,medium,13449.6
95.7,75,bike,low,3828.0
99.3,39,car,medium,14299.2
58.5,43,bike,low,2340.0
74.5,38,bike,medium,3576.0
2.4,12,car,high,432.0
26.6,30,bike,medium,1276.8
98.0,59,bike,low,3920.0
95.5,59,car,low,11460.0
79.0,32,car,medium,11376.0
88.4,71,bike,low,3536.0
94.2,7,car,high,16956.0
52.4,33,bike,medium,2515.2
34.7,13,bike,high,2082.0
22.5,12,bike,high,1350.0
84.3,46,bike,low,3372.0
58.4,5,car,high,10512.0
73.4,54,car,low,8808.0
79.0,25,bike,medium,3792.0
94.3,21,bike,medium,4526.4
63.1,69,car,low,7572.0
12.3,7,bike,high,738.0
20.7,38,car,medium,2980.8
11.6,9,car,high,2088.0
40.7,11,car,high,7326.0
26.8,39,bike,medium,1286.4
55.1,29,car,medium,7934.4
66.8,11,car,high,12024.0
5.2,39,bike,medium,249.6
76.9,54,bike,low,3076.0
32.9,76,car,low,3948.0
22.4,20,car,high,4032.0
89.1,23,car,medium,12830.4
1.6,37,bike,medium,76.8
91.4,49,car,low,10968.0
25.4,20,car,high,4572.0
60.5,5,car,high,10890.0
70.1,38,bike,medium,3364.8
14.0,77,car,low,1680.0
41.9,36,bike,medium,2011.2
28.5,11,car,high,5130.0
55.8,56,bike,low,2232.0
83.0,17,bike,high,4980.0
2.7,11,bike,high,162.0
26.5,37,bike,medium,1272.0
84.5,40,bike,medium,4056.0
2.8,42,car,low,336.0
74.3,21,bike,medium,3566.4
25.8,45,car,low,3096.0
14.3,58,car,low,1716.0
37.6,52,bike,low,1504.0
37.7,52,bike,low,1508.0
74.4,66,car,low,8928.0
81.3,41,car,low,9756.0
31.8,9,bike,high,1908.0
87.3,64,car,low,10476.0
69.7,20,bike,medium,3345.6
59.9,39,bike,medium,2875.2
1.4,35,car,medium,201.6
16.8,60,bike,low,672.0
99.8,64,car,low,11976.0
66.6,5,bike,high,3996.0
64.9,36,car,medium,9345.6
40.5,42,bike,low,1620.0
10.7,43,bike,low,428.0
57.2,28,car,medium,8236.8
53.0,8,car,high,9540.0
54.8,12,bike,high,3288.0
80.3,6,bike,high,4818.0
47.4,11,bike,high,2844.0
39.7,41,bike,low,1588.0
58.8,17,bike,high,3528.0
88.1,76,car,low,10572.0
14.4,12,bike,high,864.0
36.3,34,car,medium,5227.2
23.1,15,car,high,4158.0
85.6,13,car,high,15408.0
37.2,17,car,high,6696.0
20.7,57,car,low,2484.0
30.9,49,bike,low,1236.0
9.3,42,bike,low,372.0
46.0,20,car,medium,6624.0
27.1,14,car,high,4878.0
52.5,15,bike,high,3150.0
79.1,36,bike,medium,3796.8
61.0,26,car,medium,8784.0
29.7,69,bike,low,1188.0
35.9,28,bike,medium,1723.2
93.3,30,bike,medium,4478.4
10.3,36,bike,medium,494.4
53.0,24,car,medium,7632.0
76.5,46,car,low,9180.0
22.0,40,car,low,2640.0
60.1,44,bike,low,2404.0
58.6,16,car,high,10548.0
65.5,17,car,high,11790.0
94.9,9,bike,high,5694.0
19.0,28,bike,medium,912.0
17.2,19,bike,high,1032.0
89.5,27,bike,medium,4296.0
42.1,20,car,medium,6062.4
60.2,58,bike,low,2408.0
81.4,60,bike,low,3256.0
57.9,7,car,high,10422.0
50.9,22,bike,medium,2443.2
56.6,48,bike,low,2264.0
65.0,13,bike,high,3900.0
37.7,41,car,low,4524.0
85.6,5,bike,high,5136.0
53.2,22,car,medium,7660.8
72.7,15,bike,high,4362.0
46.9,48,bike,low,1876.0
39.8,33,bike,medium,1910.4
41.1,7,car,high,7398.0
55.6,24,car,medium,8006.4
3.2,67,bike,low,128.0
87.9,69,bike,low,3516.0
96.1,55,car,low,11532.0
36.3,75,bike,low,1452.0
3.6,30,bike,medium,172.8
47.3,18,car,high,8514.0
13.4,60,car,low,1608.0
30.3,10,car,high,5454.0
40.3,58,bike,low,1612.0
75.4,34,bike,medium,3619.2
96.7,37,bike,medium,4641.6
6.0,31,car,medium,864.0
19.8,55,car,low,2376.0
76.6,15,bike,high,4596.0
78.6,14,bike,high,4716.0
56.9,13,bike,high,3414.0
90.6,29,bike,medium,4348.8
20.2,14,car,high,3636.0
73.2,28,car,medium,10540.8
70.4,19,bike,high,4224.0
83.5,66,car,low,10020.0
79.0,6,car,high,14220.0
83.8,36,car,medium,12067.2
21.8,51,car,low,2616.0
18.0,34,bike,medium,864.0
78.5,12,car,high,14130.0
62.3,47,car,low,7476.0
18.3,39,car,medium,2635.2
56.0,11,car,high,10080.0
36.5,36,car,medium,5256.0
84.1,75,car,low,10092.0
100.0,21,bike,medium,4800.0
96.3,80,bike,low,3852.0
34.2,53,car,low,4104.0
83.9,46,car,low,10068.0
31.1,38,bike,medium,1492.8
68.8,5,bike,high,4128.0
42.5,39,car,medium,6120.0
73.0,14,bike,high,4380.0
9.2,7,car,high,1656.0
87.9,39,car,medium,12657.6
55.6,8,bike,high,3336.0
62.9,55,bike,low,2516.0
4.8,10,car,high,864.0
50.1,10,bike,high,3006.0
43.1,14,bike,high,2586.0
10.4,49,bike,low,416.0
22.3,25,bike,medium,1070.4
79.3,42,bike,low,3172.0
56.2,16,car,high,10116.0
78.9,19,car,high,14202.0
26.5,25,car,medium,3816.0
78.7,45,bike,low,3148.0
65.0,8,car,high,11700.0
74.3,72,bike,low,2972.0
41.5,30,car,medium,5976.0
87.6,38,car,medium,12614.4
69.8,19,bike,high,4188.0
89.7,13,bike,high,5382.0
95.7,63,bike,low,3828.0
86.4,15,bike,high,5184.0
76.2,13,bike,high,4572.0
42.4,78,car,low,5088.0
63.1,32,car,medium,9086.4
60.0,43,bike,low,2400.0
86.4,74,bike,low,3456.0
49.2,17,car,high,8856.0
48.7,12,car,high,8766.0
8.4,6,car,high,1512.0
62.4,54,bike,low,2496.0
13.3,47,car,low,1596.0
57.2,47,car,low,6864.0
19.2,31,car,medium,2764.8
66.4,68,bike,low,2656.0
36.5,70,car,low,4380.0
76.6,27,car,medium,11030.4
88.7,33,bike,medium,4257.6
